SampleID NMR4_ASSIGNED.Glutamate.2.1207 NMR4_ASSIGNED.Myo-inositol.3.2823 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.7172 NMR4_ASSIGNED.Choline.3.2184 NMR4_ASSIGNED.1.5-AG.3.8798 NMR4_ASSIGNED.Ornithine.3.0541 NMR4_ASSIGNED.Taurine_Glucose_Glucuronate.3.4226 NMR4_ASSIGNED.Formate.8.454 NMR4_ASSIGNED.Proline.4.1263 NMR4_ASSIGNED.Glucose_Glucuronate.3.7323 NMR4_ASSIGNED.3-Hydroxybutyrate.4.1463 NMR4_ASSIGNED.2-oxoglutarate.3.0049 NMR4_ASSIGNED.Dimethylglycine.2.9121 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.4907 NMR4_ASSIGNED.Glucuronate.5.2436 NMR4_ASSIGNED.3-Hydroxyisobutyrate.1.0666 NMR4_ASSIGNED.3-Hydroxybutyrate.1.1966 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.5.233 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3936 NMR4_ASSIGNED.Methionine.2.6412 NMR4_ASSIGNED.Acetone.2.2235 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8283 NMR4_ASSIGNED.Glutamate.2.4459 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.7623 NMR4_ASSIGNED.Aspartate.3.7496 NMR4_ASSIGNED.Myo-inositol.3.6268 NMR4_ASSIGNED.TMA.2.897 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8045 NMR4_ASSIGNED.2-Hydroxybutyrate.0.8947 NMR4_ASSIGNED.Glutamate.2.4304 NMR4_ASSIGNED.Valine.1.0309 NMR4_ASSIGNED.1.5-AG.3.9771 NMR4_ASSIGNED.2-Aminobutyrate.0.9758 NMR4_ASSIGNED.Citrate.2.6529 NMR4_ASSIGNED.GlycA.2.0292 NMR4_ASSIGNED.Glucose_Tauine_Erythritol.3.4003 NMR4_ASSIGNED.Glutamate.2.4648 NMR4_ASSIGNED.Tyrosine.6.8935 NMR4_ASSIGNED.Alanine.3.7829 NMR4_ASSIGNED.Glucose_Erythritol.3.7939 NMR4_ASSIGNED.Threonine.3.5732 NMR4_ASSIGNED.Threonine.4.2456 NMR4_ASSIGNED.Glucose.3.774 NMR4_ASSIGNED.Glucose_Taurine_Erythritol_Glucuronate.3.2442 NMR4_ASSIGNED.Leucine.0.9422 NMR4_ASSIGNED.Myo-inositol.3.2789 NMR4_ASSIGNED.Lactate.4.1071 NMR4_ASSIGNED.Pyruvate.2.3655 NMR4_ASSIGNED.Proline.3.3367 NMR4_ASSIGNED.Glucose_Taurine.3.4515 NMR4_ASSIGNED.Isoleucine.0.9318 NMR4_ASSIGNED.Creatinine.4.0462 NMR4_ASSIGNED.Creatine.3.9232 NMR4_ASSIGNED.Methionine.2.1344 NMR4_ASSIGNED.1.5-AG.3.589 NMR4_ASSIGNED.Dimethylamine.2.7216 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3039 NMR4_ASSIGNED.Glucuronate.3.852 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.535 NMR4_ASSIGNED.MMA.2.5381 NMR4_ASSIGNED.1.5-AG.3.3445 NMR4_ASSIGNED.Valine.0.982 NMR4_ASSIGNED.Mannose.5.1804 NMR4_ASSIGNED.Alanine.1.474 NMR4_ASSIGNED.Creatinine.3.0393 NMR4_ASSIGNED.Myo-inositol.4.0665 NMR4_ASSIGNED.Lactate.1.3234 NMR4_ASSIGNED.Isoleucine.0.9999 NMR4_ASSIGNED.Sarcosine.2.7395 NMR4_ASSIGNED.2-Hydroxybutyrate.3.9902 NMR4_ASSIGNED.Acetate.1.9099 NMR4_ASSIGNED.Glutamine_2-oxoglutarate.2.4229 NMR4_ASSIGNED.Isobutyrate.1.0426 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.896 NMR4_ASSIGNED.Tyrosine.7.1895 NMR4_ASSIGNED.Aspartate.2.8207 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.84 NMR4_ASSIGNED.2-Hydroxyisobutyrate.1.3502 NMR4_ASSIGNED.TMAO.3.2576 NMR4_ASSIGNED.1.5AG.3.272
x10MCx3300 19.09035 1.99689 584.5935 75.2197 6.1012 9.07353 33.0116 3.4941169999999997 7.785010000000001 22.7306 3.66024 1.300335 0.633632 722.3285 4.5868400000000005 7.53593 72.95971 302.343 6.0871 3.03064 51.0092 176.7921 8.881910000000001 204.3756 18.4035 3.64304 1.2818 55.5855 8.6995 10.9642 92.72207 12.07881 16.328329999999998 1.260449 301.16842 344.6343 7.312939999999999 6.52149 34.3181 14.5949 12.57371 4.10786 25.3138 344.978 1.70945 3.44919 142.71587 35.80825 8.906039999999999 359.39164 34.6921 13.07748 38.89142 22.69569 4.8491599999999995 1.179207 8.14945 10.77805 195.858 0.374859 4.474419999999999 82.1029 4.24132 200.8622 18.3103 2.67444 992.7943 23.61478 0.91862 1.7717599999999998 23.69869 1.3869999999999998 4.6186 566.8958 5.46756 0.380717 75.9401 2.2904299999999997 109.4127 24.38805
x20MCx1703 10.97746 1.8918 716.5832 90.6168 2.56957 7.24823 40.3658 2.252903 12.78875 31.6038 2.055088 1.11235 0.57638 918.8569 5.667999999999999 6.80312 28.16754 375.735 4.2935 2.45423 22.93929 231.5258 7.46191 250.7355 18.6793 2.89485 1.062712 66.891 16.4788 8.04066 74.97863000000001 4.09681 14.15992 1.385946 204.88167 423.894 5.41441 3.65965 33.3111 16.5451 7.21618 3.05633 30.5365 431.929 1.44595 2.0563599999999997 189.52479 28.683359999999997 9.81541 474.7513 33.005590000000005 13.879979999999998 27.51153 15.85561 1.38943 1.590981 3.21004 14.26833 243.587 0.7599600000000001 0.944 63.0788 2.4801599999999997 206.9511 13.639 3.39077 1290.1077 20.00562 1.037824 2.01707 15.46482 1.27855 4.4105 715.5037 2.22766 0.70096 88.7262 3.2223 74.2341 9.96691
x20MCx2617 9.51995 1.86829 305.2866 91.043 3.47801 11.31812 16.73489 2.184801 8.58202 11.8938 2.84817 1.440768 0.6062390000000001 374.8371 2.05284 4.60571 55.92476 158.3659 5.243962000000001 3.16784 38.01978 100.896 8.53491 106.3346 21.4079 3.5498199999999995 1.615587 27.8457 5.66315 7.59006 62.66196 7.21447 13.27914 1.64101 201.75977 178.55901 4.6297 2.92921 24.721800000000002 6.48731 6.2477599999999995 2.9338 14.6143 174.101 1.11797 2.33953 145.84093 16.77562 7.36619 180.58459 22.21024 11.43647 31.98228 14.22339 1.9214 1.68728 7.5559 4.79959 99.1004 0.74026 2.20275 53.714 1.87792 148.2571 14.8078 2.7231900000000002 1012.267 14.941670000000002 0.833517 1.42256 14.27266 0.908822 2.89942 288.3176 3.42826 0.80416 38.6904 2.6934 82.8494 13.507929999999998
x30MCx3369 18.37789 1.7029599999999998 491.9295 97.0108 4.6420900000000005 6.93852 26.7849 2.252823 8.6062 20.4939 2.145117 1.270424 0.71704 611.6207 3.5046 6.873239999999999 29.45362 256.062 4.77475 3.74049 28.6888 158.3719 10.67125 169.6469 33.4715 3.77842 1.787006 45.4546 5.38629 11.40433 83.50717 8.67402 15.42694 1.6422740000000002 202.1213 290.2225 8.9199 5.54924 25.9226 11.10759 3.05995 2.33035 20.6531 287.658 1.25937 2.89914 70.64961 16.47417 7.25206 306.74185 30.6268 25.5436 14.37669 17.63776 2.66991 1.82165 2.98871 9.40588 164.838 0.92091 2.78361 68.2193 1.70145 158.303 32.8126 4.51802 484.9669 20.31338 1.13007 0.91735 30.328290000000003 1.1672 4.04929 484.1195 4.10697 1.0248700000000002 64.7763 1.7482 90.6743 14.87583
x11MCx1752 5.70827 1.97797 582.1827 60.2535 3.05835 6.50511 32.6524 1.988381 10.43046 25.005 2.885503 1.31602 0.73338 756.2611 4.48311 5.09011 49.72059 309.754 5.432576 2.70142 28.555770000000003 188.4781 3.906333 204.1731 15.2964 3.33472 1.189966 56.4131 10.6561 6.11816 49.59087 5.204280000000001 7.51324 1.332205 188.79937 354.8947 2.70105 2.2780300000000002 36.7676 13.56489 3.11229 1.29176 26.7047 353.57300000000004 1.09338 2.75794 252.08823 99.48003 7.46023 376.9877 23.693479999999997 10.00642 32.15416 9.18688 2.7381599999999997 1.259385 7.209110000000001 10.68865 201.49400000000003 0.86082 3.4058900000000003 42.4139 1.72275 222.2202 11.5819 4.85475 1708.5544 15.83853 1.79762 2.06486 23.355859 0.833268 2.96406 580.29 1.44696 0.64328 73.5793 4.10746 77.7846 9.94197
x13MCx2240 15.51944 2.9298900000000003 943.2049 74.9636 3.81037 11.01397 54.2517 2.943146 14.8144 41.9311 3.660727 1.125238 0.561245 1195.4843 7.0747 16.57873 62.06763 476.979 5.54116 7.10514 33.0708 286.1067 8.41232 323.1432 21.6442 3.95757 2.77562 87.3944 19.2535 10.37615 158.884 3.6783 19.303 1.313585 242.42718 572.1743 6.511819999999999 7.27411 46.547 22.9007 12.50652 4.38059 40.707 556.501 3.3573800000000005 2.80864 199.01696 88.53803 10.15133 615.2797 93.4647 27.5532 19.6521 36.9357 1.70605 1.163209 8.10402 15.9057 310.405 0.77796 1.4114799999999998 136.5069 1.76993 284.9385 32.814 3.94558 1371.5835 66.518 1.63379 2.24067 26.45996 0.97688 7.5729 934.9447 6.9683600000000006 0.7254 121.4631 3.25617 84.3405 6.67425
x10MCx3074 12.04096 1.59295 626.6965 91.7484 2.9756400000000003 5.21378 31.4339 2.107805 10.55241 25.1063 2.317064 0.947341 0.540229 774.0881 5.0749 8.52272 42.962140000000005 320.957 4.37585 2.0788900000000003 34.27831 195.2195 7.51897 216.7925 23.1166 4.02233 0.848764 57.3405 10.7563 9.08426 85.59878 2.74822 14.53529 1.060717 235.30196 362.7622 5.73869 3.00468 30.0909 14.193 4.92736 1.38701 24.5277 360.491 1.40494 2.1125700000000003 133.37347 76.7782 7.1475100000000005 378.522 30.8841 17.654970000000002 38.41271 14.68477 1.5530000000000002 1.74872 3.670834 10.67369 206.675 0.66086 1.1272799999999998 71.8113 2.3458900000000003 193.0135 22.4743 4.46403 911.65 23.04778 0.722699 1.86943 36.013758 1.14756 4.7335 587.594 2.75258 0.446703 81.6919 2.2006099999999997 58.7462 6.18285
x30MCx1139 19.58202 2.70062 486.9487 93.7249 3.29679 7.09404 27.5164 2.361597 15.24847 20.5739 1.844054 0.8633270000000001 0.600102 618.2809 3.76616 6.18915 21.65818 259.777 2.425592 4.79126 24.15706 160.9991 10.77655 170.6951 31.3947 4.1303 1.50208 44.5915 5.141369999999999 10.87502 82.39955 8.53318 14.76076 1.1792049999999998 210.31836 287.2394 8.17614 6.42734 35.7864 11.51588 3.4705199999999996 2.64624 22.5826 289.71 2.83395 3.28959 114.71081 21.5622 13.19241 300.28713999999997 29.6639 18.52043 11.23015 22.87239 1.95802 1.290102 2.431035 9.17446 166.65599999999998 0.91972 1.97825 68.6617 1.23729 217.7534 23.7537 3.1646 762.459 20.15496 1.2538 0.8351 41.37375 1.12978 4.4037 477.0437 3.97162 1.10286 63.1894 2.05592 111.0641 12.53229
x30MCx2954 20.36591 2.0514 458.3819 237.968 3.4003300000000003 5.40244 25.4585 2.121688 8.03898 18.8629 5.37081 1.60741 0.6133890000000001 582.0792 2.8961099999999997 12.92831 114.38325 238.418 12.044001 3.5026900000000003 52.7721 147.2309 10.62095 159.6374 23.9742 6.012980000000001 1.09217 43.6165 11.1919 11.6385 61.74671 8.45907 17.654329999999998 1.3942370000000002 220.80365 270.0823 7.37818 4.2643699999999995 31.5561 11.00233 7.4717 3.4719900000000004 20.8231 269.254 1.23979 3.30824 102.73324 42.85463 8.717260000000001 282.5064 19.506120000000003 20.62959 40.41131 22.292679999999997 2.8462400000000003 2.49117 14.1072 7.589589999999999 153.648 0.97974000000000006 2.06016 56.9029 1.65301 183.3761 26.6748 2.835312 712.1164 12.58783 0.96372 1.58111 113.47067 1.11263 2.98928 456.1189 2.91989 1.30072 59.67100000000001 1.62654 133.9754 15.58128
x20MCx2867 16.80493 2.92057 1355.8562 94.6444 4.80785 7.78897 74.595 2.7597720000000003 9.9963 57.1304 3.19305 1.3522459999999998 0.60324 1698.979 11.9991 10.17183 93.39066 702.123 10.50337 2.89372 52.0309 422.7994 8.18486 465.614 28.801 2.51804 0.81513 124.8867 14.3474 7.979760000000001 133.1625 5.31859 20.2905 1.399974 287.6556 799.8059 6.025930000000001 6.81888 38.1676 32.4245 4.71324 2.09173 52.9977 798.67 1.80569 4.20746 174.70475 10.780363 7.14012 849.1753 44.657 9.18776 35.30522 18.78493 2.74349 1.185029 10.370426 24.5532 452.099 0.57258 1.95944 110.834 4.52926 207.2336 14.1506 6.1616 1160.3311 33.8364 1.99374 2.58531 15.33438 0.708051 6.9129 1302.6157 5.68818 0.91772 174.6228 3.19675 102.7813 10.4477
x20MCx2969 12.51484 1.1786299999999998 308.4691 156.8445 3.0025 5.3583099999999995 17.78054 1.51736 8.21062 14.6278 2.329581 1.021949 0.801625 410.3448 2.52845 4.92024 11.75987 163.4713 3.851069 3.19659 9.49735 104.4757 7.744269999999999 109.5633 21.0711 3.42366 1.46214 28.4837 1.83988 7.649489999999999 50.11743 5.4833300000000005 5.9336199999999995 1.514268 167.56016 191.46764 4.36335 2.8132900000000003 24.4513 6.62926 4.40837 1.883 13.900720000000002 192.013 0.63468 2.15461 182.39957 10.561489 7.88984 207.94836 16.57539 12.47548 36.040659999999995 13.87895 1.624417 2.29161 1.545903 6.750189999999999 105.7562 0.60773 2.15499 42.0233 1.37742 140.6726 16.1597 2.45073 1242.719 9.29918 0.836364 0.91837 14.56533 1.04672 2.5018700000000003 321.9908 2.07789 0.8784 38.7219 3.0420700000000003 66.075 8.80078
x20MCx1661 12.1339 2.18057 691.4795 108.1862 4.03 6.36329 37.9471 1.946323 15.09476 28.9214 3.49594 1.41317 0.651014 865.1634 5.08205 9.87291 45.72736 351.583 4.551946 2.02667 28.4793 209.1617 7.78717 237.2137 16.6598 2.41903 0.955995 62.0102 11.7695 9.82729 88.65009 6.31257 11.75642 1.362467 255.35886 411.7248 6.983910000000001 5.09232 31.3362 17.0501 7.61105 2.80706 26.5842 405.332 2.02622 2.5045 190.16191 37.9969 12.55039 434.0762 33.6692 16.460639999999998 46.60596 15.04281 3.02202 1.74196 4.682219 11.72492 226.135 0.62535 1.7631 77.0214 3.40133 186.1223 18.7552 4.14776 1293.5165 24.31502 1.20577 1.87782 20.38856 1.18682 4.3341 678.5189999999999 3.77959 0.365582 89.4584 2.77489 60.7656 12.60791
x10MCx1412 17.87332 1.98898 398.355 164.2656 3.58999 7.875439999999999 20.6093 2.707424 10.81849 16.492 2.318283 1.22638 1.09952 504.3166 2.66206 4.75235 35.38362 204.8435 3.894456 4.03416 23.90011 129.5614 12.05126 137.1076 34.4966 4.868469999999999 0.927868 34.5393 3.91718 11.85074 63.75628 8.734169999999999 12.61873 1.4189889999999998 190.80541 238.6589 8.85591 5.80663 32.2048 9.27532 4.77939 2.30844 17.5472 235.3 1.29187 3.16085 62.51238000000001 20.310129999999997 8.419360000000001 254.20616 19.97651 18.00892 52.262 16.86799 1.93623 2.2409 4.945402 7.19165 131.97799999999998 0.8881899999999999 1.89498 54.1397 2.2036599999999997 184.949 23.4834 2.3083099999999996 429.4154 14.49864 0.930694 0.96503 26.27233 1.01108 2.79447 393.1725 5.03164 1.11737 51.013000000000005 1.1302299999999998 106.4281 12.99586
x30MCx1116 21.786479999999997 2.80962 613.8573 169.155 3.76141 8.318610000000001 32.7759 2.874755 8.44828 23.889 2.45633 1.113151 0.584976 771.1129 4.67444 6.62564 38.814809999999994 315.274 4.83294 5.22993 32.93737 184.8821 9.65618 211.8439 18.8881 5.70329 1.029792 56.388000000000005 6.2998 11.33825 74.4075 5.93467 10.66958 1.065509 246.10876 362.5444 7.673360000000001 4.5395900000000005 29.2018 14.4804 9.46877 2.62446 26.9194 364.096 1.22436 3.91161 104.77879 53.5533 5.81265 380.7081 26.78913 22.7129 27.16333 23.2857 2.97717 4.85388 4.8844 10.74487 200.304 0.5282819999999999 2.20578 64.2041 1.445638 168.732 26.8823 5.26551 727.0053 18.63224 1.061408 1.37467 146.83099 1.18238 3.75156 595.7055 4.20569 0.382063 79.86 2.23546 110.8968 15.3051
x12MCx2987 12.39974 1.45879 347.9566 74.9123 5.22595 9.302 18.75164 3.0135389999999997 6.6581399999999995 13.9263 1.862512 1.23496 0.8081 447.3542 2.19679 6.843260000000001 33.21066 180.6237 3.771006 2.48661 31.36291 112.3714 8.231160000000001 121.1856 25.1473 2.426245 1.47475 31.8602 7.9378 9.13309 85.41144 10.01001 17.366310000000002 1.153423 212.81001 208.96138 6.8433399999999995 3.57153 17.6933 7.75454 4.43325 1.3105 15.14327 209.182 1.66072 1.91147 120.77551 35.323190000000004 6.621060000000001 228.14261 32.468 18.8935 11.8278 16.461470000000002 2.72674 1.55293 4.02314 6.78614 117.515 0.54988 2.80821 72.1664 1.4684700000000002 120.4025 26.0614 3.45289 827.2638 22.12753 2.34112 1.52184 27.046588 0.932629 4.4469 348.3448 3.52865 0.8690100000000001 43.5876 2.4676099999999996 94.7701 17.67755
x10MCx3421 10.01248 1.4397 364.6925 58.2848 3.85736 1.7751310000000002 20.1383 2.183855 5.81342 14.331 3.69531 2.3149900000000003 0.547025 449.5389 2.92727 8.24058 86.00607 198.0641 8.212019999999999 2.42406 34.2001 121.5538 6.01054 132.9484 15.4002 3.270876 1.34309 36.3111 4.84985 5.88664 72.73205 10.3401 9.80193 1.467042 263.97897 213.67165 5.19833 2.9308 19.1469 9.04776 7.26727 4.16142 16.046 216.204 1.42278 2.1240799999999997 101.3891 21.90247 4.3989 208.07331 28.56142 15.28208 43.46854 13.97495 3.4085300000000003 1.7057099999999998 10.44158 7.74419 126.625 0.43596 2.3271599999999997 61.2451 1.6530619999999998 106.8454 22.1765 3.1009900000000004 702.845 19.34863 1.25654 0.89285 39.155851 0.626761 3.74543 352.0584 2.83587 0.77489 47.8321 2.1015200000000003 35.6734 17.153489999999998
x13MCx2129 16.45177 2.03359 628.6767 105.4151 3.91679 5.55664 34.2176 3.101966 8.41633 26.4213 2.0211900000000003 1.19625 0.89684 806.0658 4.7785 9.25723 29.167509999999996 325.125 4.13275 4.78483 19.59626 199.5832 10.07654 213.7465 29.351999999999997 4.28874 1.24317 57.9264 7.1739 10.80659 89.8308 8.11533 14.10578 1.236526 213.13596 376.0578 8.25956 4.891380000000001 22.8215 15.2102 3.2149 2.2134 24.3763 374.342 1.5517 2.74526 144.67812 46.85322 8.51961 405.324 36.7219 17.04991 34.17535 24.73784 2.7715400000000003 1.172721 3.821125 12.31137 209.608 0.6661100000000001 2.55051 71.9427 2.55075 144.5304 24.3722 3.21499 971.4018 25.35824 1.58848 0.854591 17.407020000000003 1.152477 3.7983 626.3913 3.0028200000000003 1.18158 81.8865 2.38995 74.7279 14.96755
x20MCx1511 20.33557 2.84809 470.3148 105.7783 5.144830000000001 6.97814 25.6006 1.864311 13.88188 16.9971 2.12866 1.392915 0.46038 582.1702 2.94311 8.27207 30.73664 233.8288 4.86308 5.14576 24.17962 143.0784 10.65335 162.2736 25.7579 6.58846 1.392 40.0804 6.7835600000000005 11.05657 77.35882 8.57678 12.82885 1.268456 295.99031 279.3151 7.884930000000001 4.9048099999999994 36.7523 10.63666 5.97701 2.47097 20.4843 270.796 1.42638 3.816780000000001 241.12003 59.90626 10.4981 288.21012 27.3401 20.07189 34.27156 20.83781 2.91546 1.38712 2.985229 7.7207 151.941 0.446446 2.96712 66.149 1.79098 227.8257 24.5474 4.51541 1638.9583 21.14227 1.201932 1.26308 29.05112 1.05613 3.69031 456.0103 3.42838 0.71024 60.9296 3.2795300000000003 92.4746 16.81383
x30MCx1217 17.201610000000002 4.0662400000000005 441.0667 138.429 7.05019 9.79238 23.2664 1.63212 12.129498 16.5029 2.440703 1.50989 1.21508 549.6359 3.671030000000001 6.7108300000000005 27.01887 234.31599999999997 2.686416 4.0629800000000005 35.7277 143.1608 7.76402 155.6171 26.7156 12.08509 1.028359 42.4321 4.0999 9.74205 97.48079 10.57469 15.37519 1.054491 194.08527 255.4012 6.853 6.13531 26.5112 10.68328 5.30644 1.98481 18.1871 262.144 1.7933599999999998 5.5182 92.98689 27.63856 10.13321 265.76895 34.0646 33.426 36.30613 24.55422 3.5584300000000004 3.96203 2.01155 7.219119999999999 149.639 1.27736 2.51165 82.4294 1.71265 173.0227 41.2903 10.04524 636.3183 25.5104 1.17157 0.975082 55.00471999999999 1.0763 4.8054 427.8803 5.54597 1.18432 60.2935 3.68655 266.3195 19.32367
x20MCx2175 18.13405 2.16607 429.8316 113.4125 4.658530000000001 9.96165 22.4501 2.559134 11.1123 15.5369 1.7974580000000002 1.29547 0.82734 503.1952 3.1511099999999996 3.71696 16.09204 230.9472 5.422848999999999 3.44719 14.95131 140.6522 11.2409 158.1884 27.7824 4.848765 1.81913 41.1841 4.05639 11.10515 71.32476 7.81729 10.41916 1.309458 224.26412 229.54032 7.631480000000001 4.855090000000001 31.5333 10.14241 5.12121 1.93188 18.9685 246.02 1.06242 3.0266599999999997 155.26333 5.70089 9.1947 251.22529 25.6226 18.34599 18.33112 20.27381 2.68505 2.5091799999999997 2.0011099999999997 8.25465 150.873 0.71839 2.9199200000000003 60.1215 2.28883 191.1909 22.6835 4.86081 1046.3324 18.99109 1.1357 1.0377299999999998 19.84256 1.01705 3.35371 408.2264 4.67814 0.93335 59.2553 2.49531 114.3999 13.312920000000002
x30MCx1451 21.49518 2.46315 460.9862 147.6849 3.77787 8.66651 23.2402 2.427991 7.842280000000001 18.8263 2.235703 1.112229 0.727489 583.6659999999999 2.96885 9.61044 48.19174 233.5004 5.24718 3.35491 35.3549 145.1176 10.06943 161.14940000000001 24.9739 5.49656 1.45229 41.6875 4.69177 11.89086 74.50046999999999 4.9949900000000005 14.60154 1.81649 219.2675 273.65538 8.80666 6.15685 28.4427 10.77375 7.55605 2.74289 20.6223 275.275 1.24897 3.38876 69.30315999999999 17.25001 5.51699 299.91037 26.4944 21.80891 37.81844 24.04578 1.82193 2.42197 5.41732 7.979489999999999 151.564 0.83606 1.28842 64.9424 1.61016 163.1097 25.7293 5.19982 495.5902 18.60875 1.99155 0.84746 35.31047 1.0822 3.44849 457.8286 5.24625 0.73383 60.6484 1.7057400000000005 151.3431 9.02351
x30MCx2565 18.02158 1.77205 579.0964 96.9411 4.10499 2.23837 30.6723 3.886565 12.72648 23.1454 1.996297 1.2964 0.8715 710.4782 3.98778 7.414619999999999 36.75926 299.091 3.996533 3.2789900000000003 52.5744 178.4288 8.573 203.4925 20.8394 5.44665 2.76097 53.6127 4.6711 10.71372 107.4578 10.6581 16.32338 1.72222 209.16158 334.5323 7.189089999999999 5.7394099999999995 28.1096 14.5943 5.62809 1.72554 23.018 333.44599999999997 3.19772 2.89132 75.21254 41.97157 8.68725 356.348 38.8655 26.7639 21.45065 18.40961 3.38626 1.7158369999999998 4.057752 10.32035 190.704 0.346559 3.50679 91.9984 2.92232 160.6256 33.2598 5.3914599999999995 522.5113 31.3181 2.02609 0.6492100000000001 77.96512 1.40036 5.223 563.6095 5.35818 0.40756 74.9505 2.5573200000000003 100.6207 20.39179
x11MCx1404 13.73104 2.0615799999999997 711.5485 128.6738 3.5445900000000004 4.40407 35.4427 2.749175 14.50561 26.3039 2.849324 1.51573 0.683535 877.8425 4.823869999999999 4.43655 27.5476 358.00199999999995 5.1957 3.25861 24.4054 215.8987 7.913689999999999 241.9323 18.8319 3.4336599999999997 1.13555 62.2057 2.38509 8.20089 83.19569 3.69577 9.94331 1.277105 218.3408 418.0791 6.365469999999999 3.37239 41.7217 16.4599 8.3756 2.70672 27.3979 410.121 1.38515 3.06396 160.4159 46.38879 12.00684 446.7202 37.0606 20.12607 7.199 19.2804 1.80572 1.53104 2.71968 11.74111 229.93400000000003 0.62529 1.53755 72.8786 1.83436 251.0022 29.9466 3.5945 1090.1928 26.22065 1.51151 0.716277 25.08877 1.02125 4.0658 685.0071 3.785930000000001 0.451174 92.7277 2.2059599999999997 120.2691 10.34767
x30MCx2640 17.138720000000003 2.28375 974.5485 101.2802 4.27275 6.15498 49.8679 2.912866 9.32832 38.6924 2.48032 1.7163700000000002 0.5898979999999999 1223.327 7.5112 7.257969999999999 43.39913 493.04 6.11988 3.33779 34.1537 298.2038 9.14885 330.8748 28.3272 4.940259999999999 1.85215 87.3519 7.46833 8.76407 105.6356 6.60367 14.9646 1.026615 302.45288 577.6242 7.23106 5.49676 32.5411 24.0137 5.429790000000001 2.4601900000000003 38.9379 558.554 1.92 3.612 142.41263999999998 47.17015 7.07552 617.1564 39.2244 25.8379 21.92151 15.91876 2.25861 2.42283 3.5101769999999997 17.2476 314.10200000000003 0.5123 2.23303 91.7223 3.27609 209.1136 27.7775 8.74503 956.6269 30.3643 1.62923 1.04439 7.018566000000001 0.810085 5.0043 946.8464 4.32545 0.6127600000000001 127.6232 3.66116 105.1572 14.608
x20MCx2591 16.56681 1.6077 430.5794 100.0718 7.2073 10.09148 23.8439 2.486885 9.20633 17.7942 2.566896 1.118959 0.81907 540.9766 2.9986 8.65353 69.11459 225.1512 6.3000300000000005 3.4011699999999996 37.3705 136.6999 8.765460000000001 153.0457 19.1031 2.974415 1.259248 42.0445 10.4002 8.57266 91.88869 11.95042 16.28576 1.344966 262.55597 257.6488 6.812310000000001 4.66519 32.0626 10.28971 7.19235 2.85395 17.8763 258.578 1.70904 3.6213 127.49276 13.8063 7.8795 274.02119 34.4371 12.98274 43.94846 21.8619 4.29738 1.414873 7.381819999999999 8.251380000000001 144.704 0.72002 4.11624 78.5045 2.71731 179.636 20.4476 2.79589 878.4384 23.11199 1.038785 1.98675 12.52855 0.8567600000000001 4.25889 428.3912 4.64755 0.429358 56.4626 2.04573 132.0215 23.8103
x30MCx1832 19.22409 1.6644900000000002 481.7032 28.416 4.37271 8.40342 24.1023 3.222012 7.142860000000001 18.000999999999998 2.968117 2.74801 0.780829 551.1295 3.27567 6.503909999999999 65.1063 256.124 6.636360000000001 3.91213 51.5953 159.08 10.55601 171.4999 30.8122 4.66956 1.29751 44.1199 6.31841 10.14538 95.2173 7.65017 13.26604 1.239759 378.38158 257.5237 7.102580000000001 6.34219 25.4905 12.1931 3.5735699999999997 1.56265 20.409 270.263 1.88785 2.39263 112.97761 46.45916 6.23447 269.05304 31.9826 19.154770000000003 9.54452 22.89446 2.30766 0.94506 7.40101 9.72942 162.804 0.45437 1.80787 76.9071 2.52776 167.0375 22.7399 3.5351199999999996 772.7811 24.5579 0.7005060000000001 1.15501 39.74079 1.043482 4.22821 432.8764 5.41145 1.3147200000000001 65.6874 1.6737899999999999 56.43506 11.12958
x30MCx2354 15.8704 1.83076 514.6678 154.2583 2.97929 5.525119999999999 30.5578 56.03696 10.773 20.7946 2.092139 1.32076 0.76725 664.9074 4.13945 4.07576 27.89315 265.036 4.1107 2.05856 32.5447 155.2912 7.964410000000001 181.3099 12.5839 5.05734 0.977053 45.6312 3.36875 9.39182 53.3818 2.9214900000000004 9.90388 1.96118 227.28758 315.5811 6.17106 4.10752 32.544000000000004 11.92455 9.93604 2.86457 21.7813 310.244 1.88382 2.80198 108.01239 45.10933 9.05363 343.98008 17.888720000000003 17.67541 32.52046 15.23385 1.401568 1.03006 3.728783 10.13027 171.078 0.4812 1.87767 47.1654 0.998445 182.6814 23.9461 3.16341 770.8376 12.17031 0.8152159999999999 1.0582200000000002 462.9465 1.10549 2.9894 521.3743 3.80944 0.59246 66.7998 2.39817 119.2684 7.53964
