SampleID URINE_V2_Benzoic_acid URINE_V2_Adenosine URINE_V2_Fumaric_acid URINE_V2_Trigonelline URINE_V2_2_Oxoglutaric_acid URINE_V2_2_Furoylglycine URINE_V2_Myo_Inositol URINE_V2_Allantoin URINE_V2_Arginine URINE_V2_1_Methyladenosine URINE_V2_D_Mannose URINE_V2_D_Glucose URINE_V2_Dimethylamine URINE_V2_Formic_acid URINE_V2_Valine URINE_V2_Methionine URINE_V2_Acetic_acid URINE_V2_1_Methylnicotinamide URINE_V2_Pyruvic_acid URINE_V2_Succinic_acid URINE_V2_Glycine URINE_V2_Acetoacetic_acid URINE_V2_Creatine URINE_V2_D_Galactose URINE_V2_4_Aminobutyric_acid URINE_V2_Inosine URINE_V2_N,N_Dimethylglycine URINE_V2_D_Lactose URINE_V2_Taurine URINE_V2_2_Methylsuccinic_acid URINE_V2_Tartaric_acid URINE_V2_1_Methylhistidine URINE_V2_D_Mannitol URINE_V2_Caffeine URINE_V2_Betaine URINE_V2_Alanine URINE_V2_Imidazole URINE_V2_Guanidinoacetic_acid URINE_V2_Allopurinol_Zyloprim URINE_V2_Sarcosine URINE_V2_Lactic_acid URINE_V2_Oxaloacetic_acid URINE_V2_Acetone URINE_V2_3_Hydroxybutyric_acid URINE_V2_Proline_betaine URINE_V2_D_Mandelic_acid URINE_V2_Trimethylamine URINE_V2_Hippuric_acid URINE_V2_Citric_acid NA
x11MCx1404 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 82 49 11 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 7 65 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 11 10.6066017178 127.2792206136 31.8198051534 11 32 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 36 1.4142135624 1.4142135624 190 340 NA
x30MCx2640 7.071067811900001 275.7716446628 4 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 1300 3.5355339059 57 11000 32 17 24 12.7279220614 3.5355339059 22.627416998 17 3.5355339059 190 23 35.3553390593 30.405591591 14.142135623699998 13.4350288425 15 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 520 250 120 33.941125497 660 7.071067811900001 1.4142135624 210 32 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 510 NA
x20MCx2591 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 3 12.7279220614 8 22.627416998 6.3639610307000005 6 53 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 210 31.8198051534 8 14 33.941125497 110 7.071067811900001 1.4142135624 34.6482322781 40 3 70.7106781187 17.6776695297 1.4142135624 4 120.2081528017 200 NA
x30MCx1832 7.071067811900001 275.7716446628 1.4142135624 65 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 9 48 21.920310216799997 23 3 12.7279220614 5 22.627416998 6.3639610307000005 3.5355339059 83 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 7 10.6066017178 127.2792206136 31.8198051534 20 21 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 17 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 100 NA
x30MCx2354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx1263 7.071067811900001 275.7716446628 1.4142135624 65 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 13 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 74 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 55 10 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 440 210 NA
x20MCx3324 7.071067811900001 275.7716446628 1.4142135624 39 65.0538238692 27.5771644663 3111.2698372208 20 530.3300858899 3.5355339059 4.2426406871 120 33 34 6 12.7279220614 17 22.627416998 6.3639610307000005 15 200 30 50 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 160 33.941125497 3.5355339059 10.6066017178 830 55 21 52 33.941125497 190 7.071067811900001 1.4142135624 34.6482322781 230 4 70.7106781187 90 1.4142135624 1.4142135624 600 430 NA
x10MCx2722 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x10MCx1330 7.071067811900001 275.7716446628 5 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 59 10000 21.920310216799997 7.071067811900001 8 12.7279220614 5 22.627416998 37 3.5355339059 68 84 35.3553390593 30.405591591 14.142135623699998 13.4350288425 11 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 510 280 83 33.941125497 650 7.071067811900001 1.4142135624 830 12.0208152802 9 130 17.6776695297 1.4142135624 1.4142135624 120.2081528017 150 NA
x13MCx1381 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 100 21.920310216799997 30 9 12.7279220614 13 22.627416998 6.3639610307000005 7 260 9.8994949366 140 30.405591591 14.142135623699998 13.4350288425 10 67.8822509939 160 33.941125497 26 10.6066017178 127.2792206136 31.8198051534 50 64 33.941125497 70.7106781187 7.071067811900001 1.4142135624 62 12.0208152802 4 70.7106781187 17.6776695297 1.4142135624 1.4142135624 420 450 NA
x12MCx2530 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x11MCx1874 7.071067811900001 275.7716446628 1.4142135624 58 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 39 21.920310216799997 7.071067811900001 3 12.7279220614 8 22.627416998 6.3639610307000005 7 57 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 10 17 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 25 1.4142135624 70.7106781187 68 1.4142135624 1.4142135624 300 220 NA
x30MCx2662 7.071067811900001 275.7716446628 1.4142135624 74 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 32 13 4 12.7279220614 8 22.627416998 6.3639610307000005 5 340 20 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 81 32 127.2792206136 31.8198051534 26 28 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 28 2 70.7106781187 90 1.4142135624 1.4142135624 1000 500 NA
x13MCx2273 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 9 24.041630560300003 32 7.071067811900001 3 12.7279220614 12 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 28 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 770 68 NA
x30MCx1674 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx1257 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 37 31 19 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 7 51 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 12 13 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 190 250 NA
x30MCx1966 7.071067811900001 275.7716446628 1.4142135624 47 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 12 4 12.7279220614 9 22.627416998 6.3639610307000005 3.5355339059 56 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 91 10.6066017178 127.2792206136 48 16 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 66 4 70.7106781187 17.6776695297 1.4142135624 1.4142135624 430 120 NA
x13MCx1553 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 55 21.920310216799997 15 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 29 67.8822509939 98.9949493661 33.941125497 15 10.6066017178 127.2792206136 31.8198051534 16 57 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 35 1.4142135624 70.7106781187 29 1.4142135624 1.4142135624 400 220 NA
x10MCx1396 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 62 21.920310216799997 16 5 12.7279220614 8 22.627416998 6.3639610307000005 3.5355339059 110 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 29 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 24 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 380 NA
x30MCx3070 7.071067811900001 275.7716446628 1.4142135624 42 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 13 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 63 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 8 16 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 170 100 NA
x30MCx2632 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx1815 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 38 60 11 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 62 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 5 10.6066017178 210 31.8198051534 4.9497474683 25 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 34 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 260 83 NA
x30MCx1838 7.071067811900001 275.7716446628 1.4142135624 71 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 5 55 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 50 10.6066017178 127.2792206136 31.8198051534 11 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 6 70.7106781187 17.6776695297 1.4142135624 1.4142135624 700 310 NA
x10MCx3322 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x20MCx1232 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x30MCx2785 7.071067811900001 275.7716446628 3 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 8 230 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 6 22.627416998 6.3639610307000005 9 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 30 14 33.941125497 70.7106781187 7.071067811900001 1.4142135624 60 12.0208152802 1.4142135624 70.7106781187 59 1.4142135624 1.4142135624 120.2081528017 290 NA
x30MCx1592 7.071067811900001 275.7716446628 1.4142135624 58 65.0538238692 27.5771644663 3111.2698372208 20 530.3300858899 3.5355339059 4.2426406871 39 21.920310216799997 18 5 12.7279220614 7 22.627416998 6.3639610307000005 3.5355339059 100 9.8994949366 670 30.405591591 20 13.4350288425 13 67.8822509939 98.9949493661 33.941125497 22 10.6066017178 127.2792206136 31.8198051534 20 46 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 2 70.7106781187 360 1.4142135624 1.4142135624 300 240 NA
x20MCx2556 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 72 21.920310216799997 15 2 12.7279220614 7 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 16 35.3553390593 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 20 10.6066017178 127.2792206136 31.8198051534 13 26 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 63 2 70.7106781187 17.6776695297 1.4142135624 1.4142135624 180 380 NA
x20MCx2536 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 50 31 7.071067811900001 4 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 5 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 7 67.8822509939 98.9949493661 33.941125497 6 10.6066017178 127.2792206136 31.8198051534 10 11 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 60 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 630 110 NA
x20MCx1367 7.071067811900001 275.7716446628 1.4142135624 86 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 100 9.8994949366 77 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 17 10.6066017178 127.2792206136 31.8198051534 4.9497474683 15 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 33 1.4142135624 1.4142135624 390 170 NA
x20MCx3241 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 39 32 7.071067811900001 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 21 10.6066017178 127.2792206136 31.8198051534 4.9497474683 10 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 36 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 120.2081528017 55 NA
x13MCx3311 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 59 7.071067811900001 3 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 37 9.8994949366 300 30.405591591 14.142135623699998 13.4350288425 13 67.8822509939 98.9949493661 33.941125497 7 10.6066017178 127.2792206136 31.8198051534 4.9497474683 15 33.941125497 170 7.071067811900001 1.4142135624 34.6482322781 24 1.4142135624 70.7106781187 17.6776695297 1.4142135624 1.4142135624 250 28.2842712475 NA
x20MCx1829 7.071067811900001 275.7716446628 5 81 110 27.5771644663 3111.2698372208 21 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 31 17 3 12.7279220614 25 22.627416998 6.3639610307000005 11 88 17 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 50 10.6066017178 127.2792206136 31.8198051534 13 27 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 54 3 70.7106781187 17.6776695297 1.4142135624 1.4142135624 630 580 NA
x30MCx2438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
x14MCx1768 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 45 21.920310216799997 20 4 12.7279220614 10 22.627416998 6.3639610307000005 3.5355339059 140 9.8994949366 53 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 160 33.941125497 24 10.6066017178 127.2792206136 31.8198051534 14 27 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 80 1.4142135624 1.4142135624 230 400 NA
x20MCx2559 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 24.041630560300003 21.920310216799997 7.071067811900001 3 12.7279220614 27 22.627416998 6.3639610307000005 7 88 20 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 4.9497474683 7.071067811900001 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 7 70.7106781187 17.6776695297 1.4142135624 1.4142135624 190 130 NA
x20MCx2001 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 41 21.920310216799997 7.071067811900001 1.4142135624 12.7279220614 12 22.627416998 6.3639610307000005 8 80 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 3.5355339059 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 310 31.8198051534 10 10 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 48 2 70.7106781187 27 1.4142135624 1.4142135624 290 270 NA
x14MCx3041 7.071067811900001 275.7716446628 1.4142135624 66 65.0538238692 27.5771644663 3111.2698372208 12.0208152802 530.3300858899 3.5355339059 4.2426406871 110 100 39 5 12.7279220614 9 22.627416998 6.3639610307000005 5 240 9.8994949366 35.3553390593 30.405591591 23 13.4350288425 12 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 52 42 31 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 23 3 70.7106781187 98 3 2 2300 670 NA
x20MCx2531 7.071067811900001 275.7716446628 1.4142135624 39 65.0538238692 27.5771644663 3111.2698372208 19 530.3300858899 3.5355339059 4.2426406871 62 21.920310216799997 12 2 12.7279220614 3.5355339059 22.627416998 6.3639610307000005 3.5355339059 24.041630560300003 9.8994949366 110 30.405591591 14.142135623699998 13.4350288425 5 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 7 30 33.941125497 160 7.071067811900001 1.4142135624 34.6482322781 12.0208152802 1.4142135624 70.7106781187 190 1.4142135624 1.4142135624 350 250 NA
x20MCx3107 7.071067811900001 275.7716446628 1.4142135624 24.7487373415 65.0538238692 27.5771644663 3111.2698372208 19 530.3300858899 3.5355339059 4.2426406871 56 47 17 4 12.7279220614 21 22.627416998 6.3639610307000005 3.5355339059 71 9.8994949366 35.3553390593 30.405591591 14.142135623699998 13.4350288425 6 67.8822509939 98.9949493661 33.941125497 3.5355339059 10.6066017178 127.2792206136 31.8198051534 41 36 33.941125497 70.7106781187 7.071067811900001 1.4142135624 34.6482322781 39 1.4142135624 70.7106781187 52 1.4142135624 1.4142135624 200 290 NA
